start;127.0.0.1;1483757572;Memory_used;Memory_free;Memory_cached;Net_tx;Net_rx;Net_recv;Net_send;Disk_read;Disk_write;CPU_user;CPU_system;CPU_iowait
127.0.0.1;1483757673;136.99609375;3375.01953125;504.59375;89;89;163174;163174;0;0;50.0;50.0;0.0
127.0.0.1;1483757673;136.99609375;3375.01953125;504.59375;210;210;228019;228019;0;0;0.0;100.0;0.0
127.0.0.1;1483757673;136.99609375;3375.01953125;504.59375;270;270;201635;201635;0;0;50.0;50.0;0.0
127.0.0.1;1483757673;136.99609375;3375.01953125;504.59375;232;232;122520;122520;0;24576;50.0;50.0;0.0
127.0.0.1;1483757674;136.9453125;3374.90625;504.75;10990;10988;8568838;8616084;0;0;32.9113924051;10.1265822785;0.0
127.0.0.1;1483757674;137.10546875;3374.74609375;504.75;169;169;144470;144470;0;0;0.0;100.0;0.0
127.0.0.1;1483757675;136.89453125;3374.81640625;504.890625;11111;11115;8684533;8739523;0;0;30.9523809524;14.2857142857;0.0
127.0.0.1;1483757675;137.0546875;3374.65625;504.890625;171;171;149259;149259;0;0;100.0;0.0;0.0
127.0.0.1;1483757676;137.0;3374.57421875;505.02734375;11217;11219;8753868;8804697;0;3108864;31.7073170732;12.1951219512;0.0
127.0.0.1;1483757676;137.40234375;3374.171875;505.02734375;167;167;155239;155043;0;0;100.0;0.0;0.0
127.0.0.1;1483757677;137.21875;3374.2109375;505.171875;11303;11304;8805362;8857692;0;0;33.7209302326;10.4651162791;0.0
127.0.0.1;1483757677;137.5;3373.9296875;505.171875;180;180;150049;150049;0;0;100.0;0.0;0.0
127.0.0.1;1483757677;137.5390625;3373.890625;505.171875;158;158;119636;119636;0;0;0.0;100.0;0.0
127.0.0.1;1483757678;137.2890625;3374.0;505.3046875;11416;11426;8919693;8973878;0;36864;35.2941176471;12.9411764706;2.35294117647
127.0.0.1;1483757678;137.44921875;3373.83984375;505.3046875;148;148;191431;191371;0;0;50.0;50.0;0.0
127.0.0.1;1483757679;137.26953125;3373.86328125;505.4609375;11563;11565;8943315;8994967;0;0;33.3333333333;11.1111111111;0.0
127.0.0.1;1483757679;137.4296875;3373.703125;505.4609375;164;164;179950;179950;0;0;100.0;0.0;0.0
127.0.0.1;1483757679;137.4296875;3373.703125;505.4609375;177;177;122104;122104;0;0;0.0;100.0;0.0
127.0.0.1;1483757680;137.1953125;3373.7890625;505.609375;11654;11661;9079775;9131666;0;0;36.7816091954;13.7931034483;0.0
127.0.0.1;1483757680;137.36328125;3373.62109375;505.609375;146;146;199602;199602;0;0;100.0;0.0;0.0
127.0.0.1;1483757680;137.36328125;3373.62109375;505.609375;203;203;116668;116668;0;0;0.0;100.0;0.0
127.0.0.1;1483757681;137.9296875;3372.91015625;505.75390625;11740;11746;9182545;9229648;0;0;39.0804597701;12.6436781609;0.0
127.0.0.1;1483757681;138.47265625;3372.3671875;505.75390625;151;151;141467;141467;0;0;100.0;0.0;0.0
